,customer_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,quantidade
87848,4437,-23.669650204830045,-46.6772005582838,sao paulo,SP,6
87942,4438,-23.67774108964741,-46.66864662392521,sao paulo,SP,12
88086,4439,-23.67767491479598,-46.66746403566277,sao paulo,SP,2
88093,4444,-23.688011001933244,-46.68861021758333,sao paulo,SP,8
88202,4445,-23.68080098473656,-46.6840241297536,sao paulo,SP,3
88265,4446,-23.68641917757002,-46.68575727212409,sao paulo,SP,2
88325,4447,-23.69230323619365,-46.67778116374293,sao paulo,SP,12
88424,4455,-23.678985771856432,-46.678985470858095,sao paulo,SP,16
88517,4456,-23.68326401970684,-46.67979979808413,sao paulo,SP,3
88563,4457,-23.68990576824974,-46.673522004443406,são paulo,SP,5
88592,4458,-23.691255150152926,-46.67608763849617,sao paulo,SP,8
88693,4459,-23.6924084701656,-46.671153076605655,sao paulo,SP,10
88749,4460,-23.69060277047145,-46.675096375526536,sao paulo,SP,1
88757,4461,-23.69289565500035,-46.68021046531817,sao paulo,SP,1
88769,4462,-23.69494349431585,-46.6662617134284,sao paulo,SP,3
88796,4463,-23.69449836663973,-46.66092408964741,sao paulo,SP,1
88821,4464,-23.699139501110743,-46.65764343444248,são paulo,SP,2
88835,4466,-23.688463578683145,-46.66371926533554,são paulo,SP,4
88871,4467,-23.693463942552917,-46.645365939494496,sao paulo,SP,4
88917,4468,-23.692570009435062,-46.6654156866524,sao paulo,SP,2
88945,4469,-23.69324449624909,-46.66778111518264,sao paulo,SP,5
88972,4470,-23.711670838190315,-46.65178128365743,sao paulo,SP,3
89021,4472,-23.697390601536316,-46.63974342468658,sao paulo,SP,4
89041,4473,-23.70346053289281,-46.64984527324141,são paulo,SP,3
89100,4474,-23.53092205635057,-46.555643089243375,sao paulo,SP,19
89193,4475,-23.70402762753189,-46.634320833198665,sao paulo,SP,12
89301,4476,-23.713052505361883,-46.61991569705063,sao paulo,SP,11
89399,4501,-23.5853920999192,-46.663744360234425,sao paulo,SP,1
89405,4502,-23.583499009435062,-46.663710154192295,são paulo,SP,1
89415,4503,-23.583828111575947,-46.6649768186277,sao paulo,SP,2
89435,4504,-23.582967024698497,-46.66669891020835,sao paulo,SP,1
89449,4505,-23.588520600611684,-46.67186251595593,sao paulo,SP,2
89479,4506,-23.58639186511052,-46.6713078573489,sao paulo,SP,3
89485,4507,-23.587019130446084,-46.66715758465576,sao paulo,SP,1
89502,4508,-23.591391568699816,-46.66656196586642,sao paulo,SP,5
89539,4509,-23.590774173466443,-46.67100192576026,sao paulo,SP,6
89604,4510,-23.594043310577625,-46.67182462975359,sao paulo,SP,9
89683,4511,-23.59554127061568,-46.66841659991919,sao paulo,SP,6
89760,4512,-23.600178650008687,-46.669657383720846,são paulo,SP,4
89796,4513,-23.59748655063776,-46.66648896572221,são paulo,SP,3
89848,4514,-23.601581643083783,-46.67165999027648,são paulo,SP,21
90017,4515,-23.60263367081205,-46.66618597403208,são paulo,SP,14
90115,4516,-23.60663166028048,-46.66806552178432,sao paulo,SP,22
90232,4517,-23.60822704830049,-46.66963949945175,sao paulo,SP,7
90307,4520,-23.604641391626693,-46.67157071328416,são paulo,SP,11
90402,4521,-23.877859500000003,-46.659051000000005,sao paulo,SP,8
90487,4522,-23.598060223151908,-46.664309671388985,sao paulo,SP,4
90557,4523,-23.604979934502826,-46.66715978559067,sao paulo,SP,13
90661,4524,-23.599634741329545,-46.6603591434878,sao paulo,SP,19
90760,4530,-23.57962431611753,-46.67398981057763,sao paulo,SP,14
90903,4531,-23.58048969830917,-46.67331443366609,sao paulo,SP,21
91091,4532,-23.585906064112184,-46.67517513973692,sao paulo,SP,19
91214,4533,-23.583507359974625,-46.67732112031853,sao paulo,SP,6
91295,4534,-23.58454739993657,-46.67456147821567,sao paulo,SP,20
91404,4535,-23.59203737050621,-46.67440899653754,sao paulo,SP,2
91460,4536,-23.581393631058717,-46.681081131915015,sao paulo,SP,5
91518,4537,-23.594499367187996,-46.67772056203472,sao paulo,SP,19
91640,4538,-23.58702735607949,-46.68053994546709,sao paulo,SP,11
91745,4542,-23.588898319435764,-46.68312877061568,sao paulo,SP,14
91868,4543,-23.59120154177962,-46.68781889731084,sao paulo,SP,19
91989,4544,-23.591593089647404,-46.67692509977497,sao paulo,SP,5
92022,4545,-23.595156305009034,-46.67617027782903,sao paulo,SP,19
92143,4546,-23.597850331669445,-46.68127270191584,sao paulo,SP,8
92242,4547,-23.593508999999997,-46.69160489873891,sao paulo,SP,18
92395,4548,-23.59899552233257,-46.68358067332223,sao paulo,SP,15
92543,4549,-23.603873972791327,-46.67714782015692,sao paulo,SP,4
92580,4550,-23.60400209853421,-46.67823278143572,sao paulo,SP,10
92668,4551,-23.595555603670107,-46.69055380930821,sao paulo,SP,22
92779,4552,-23.5944875783294,-46.679788357589,sao paulo,SP,16
92923,4553,-23.608297487102483,-46.67740874660965,sao paulo,SP,1
92936,4555,-23.61164051300845,-46.67751953862745,sao paulo,SP,3
92962,4556,-23.611487777407536,-46.67771426763211,sao paulo,SP,1
92979,4557,-23.60475533250616,-46.68184855482134,sao paulo,SP,1
92993,4558,-23.600486945034405,-46.6846314923826,sao paulo,SP,2
93038,4559,-23.614087956142907,-46.68093259784173,são paulo,SP,9
93120,4560,-23.61240957646144,-46.67890618942239,sao paulo,SP,10
93218,4561,-23.6119461648681,-46.68121078074323,sao paulo,SP,20
93315,4562,-23.61199319761669,-46.682858755208,sao paulo,SP,12
93418,4563,-23.607743741329536,-46.68867314348783,são paulo,SP,12
93509,4564,-23.61581786398534,-46.68133624811021,são paulo,SP,19
93596,4565,-23.616873842549825,-46.6817889093505,são paulo,SP,8
93660,4566,-23.609307792399992,-46.6818891762364,sao paulo,SP,4
93695,4567,-23.61424927422236,-46.68844105482136,sao paulo,SP,4
93751,4569,-23.6022825745282,-46.69322772967279,são paulo,SP,4
93791,4570,-23.599929876219026,-46.6879697345202,sao paulo,SP,2
93816,4571,-23.61202394892955,-46.695471966703145,sao paulo,SP,32
94013,4575,-23.608243330832728,-46.692837654048056,são paulo,SP,4
94049,4576,-23.611643043137203,-46.69323847711993,sao paulo,SP,9
94116,4578,-23.606158440567068,-46.69703876815752,são paulo,SP,6
94201,4580,-23.617403433262083,-46.6878771453055,sao paulo,SP,4
94225,4581,-23.616370320012688,-46.69134691840267,sao paulo,SP,7
94266,4582,-23.621841325004347,-46.6870369664147,são paulo,SP,3
94288,4583,-23.61535653704776,-46.69669030296022,são paulo,SP,11
94359,4601,-23.61553127699231,-46.67808225437128,sao paulo,SP,6
94463,4602,-23.615941683045737,-46.67538005966879,sao paulo,SP,14
94627,4603,-23.63835264234323,-46.695134636176775,são paulo,SP,2
94658,4604,-23.61872119539499,-46.67624970690751,sao paulo,SP,1
94693,4605,-23.61974408381903,-46.67587258673322,sao paulo,SP,5
94769,4606,-23.62211657369148,-46.67654883374693,são paulo,SP,3
94853,4607,-23.619064602940195,-46.672288608270925,sao paulo,SP,6
94910,4608,-23.624881025203365,-46.67540980472951,sao paulo,SP,7
94993,4609,-23.62803380682671,-46.67748135498297,sao paulo,SP,1
95028,4610,-23.627781869553925,-46.67344818151653,sao paulo,SP,4
95095,4611,-23.62978660644006,-46.67613296863638,sao paulo,SP,1
95125,4612,-23.619341609395654,-46.66361063396486,sao paulo,SP,10
95198,4613,-23.621229639188645,-46.66566413488948,são paulo,SP,5
95256,4614,-23.61673945628715,-46.6733978433262,sao paulo,SP,7
95332,4615,-23.620032660280465,-46.67092443075191,sao paulo,SP,3
95389,4616,-23.622274456287144,-46.66992842714524,sao paulo,SP,10
95459,4617,-23.627568018033404,-46.66308094157195,sao paulo,SP,10
95568,4618,-23.619501000000003,-46.67681249999998,sao paulo,SP,8
95693,4619,-23.627638728836065,-46.67274389217496,sao paulo,SP,8
95811,4620,-23.62366539078997,-46.68190900375091,sao paulo,SP,3
95847,4621,-23.623332097697496,-46.68454356272721,sao paulo,SP,3
95866,4622,-23.624792005533827,-46.685088074590766,são paulo,SP,4
95913,4623,-23.639808352761264,-46.67596743228113,sao paulo,SP,4
95965,4624,-23.63003990536092,-46.67095325881467,sao paulo,SP,3
96039,4625,-23.62808887593056,-46.66473974409951,sao paulo,SP,3
96083,4626,-23.64540528049048,-46.6735437853221,sao paulo,SP,2
96095,4627,-23.64810840660168,-46.6758131065843,sao paulo,SP,1
96117,4630,-23.63467626755726,-46.66307784026777,sao paulo,SP,3
96141,4631,-23.632892237261945,-46.66113040804333,são paulo,SP,3
96158,4632,-23.631274287567287,-46.66813874819448,sao paulo,SP,5
96220,4633,-23.635009298920856,-46.66522366916728,são paulo,SP,6
96303,4634,-23.639183119626036,-46.665798720930205,sao paulo,SP,9
96426,4635,-23.64090150541207,-46.67021054334753,sao paulo,SP,8
96560,4636,-23.63545752899768,-46.67820734373024,sao paulo,SP,2
96578,4637,-23.6274328395753,-46.683821588118185,são paulo,SP,2
96587,4638,-23.63244040161001,-46.68337445337295,sao paulo,SP,1
96608,4639,-23.638319298084145,-46.681948932973626,sao paulo,SP,2
96623,4640,-23.633508408299885,-46.68258353086217,são paulo,SP,2
96645,4641,-23.637923790178284,-46.68551701333019,são paulo,SP,2
96665,4642,-23.64058531779098,-46.68738529447745,são paulo,SP,1
96680,4643,-23.648170917596605,-46.68519758049092,sao paulo,SP,1
96683,4645,-23.651919356367944,-46.68110818679663,sao paulo,SP,2
96711,4646,-23.64228004218365,-46.67644720399333,sao paulo,SP,1
96727,4647,-23.643822824311854,-46.67486646211552,sao paulo,SP,1
96754,4648,-23.65322346961835,-46.67500855960668,sao paulo,SP,4
96825,4649,-23.56288570009682,-46.5555074859666,são paulo,SP,7
96884,4650,-23.65984516152121,-46.677882320849406,sao paulo,SP,3
96952,4651,-23.659303243407013,-46.670443433666094,sao paulo,SP,5
97014,4652,-23.6610228506838,-46.66426972730685,sao paulo,SP,7
97082,4653,-23.66229594754457,-46.67442152262103,sao paulo,SP,4
97164,4655,-23.662619893941677,-46.67229103483356,sao paulo,SP,3
97204,4657,-23.667041652697392,-46.67496025552495,sao paulo,SP,6
97252,4658,-23.666923378943824,-46.67197187894382,são paulo,SP,3
97328,4660,-23.67605454870451,-46.679325825292814,sao paulo,SP,9
97441,4661,-23.686150211592487,-46.69345841828658,são paulo,SP,20
97612,4662,-23.654302322522845,-46.69065605661037,sao paulo,SP,4
97685,4663,-23.652243364533746,-46.68561354481064,são paulo,SP,1
97698,4664,-23.657108877604,-46.68292916319465,sao paulo,SP,3
97743,4671,-23.656277912574293,-46.69147445905709,sao paulo,SP,17
98018,4672,-23.661151396618354,-46.70055719816495,sao paulo,SP,2
98034,4673,-23.66447124424373,-46.69672224424374,sao paulo,SP,5
98073,4674,-23.664255516792647,-46.68857909339831,sao paulo,SP,18
98240,4675,-23.66642540233641,-46.69445002223827,sao paulo,SP,19
98408,4676,-23.667425878313043,-46.68567454056232,são paulo,SP,5
98450,4677,-23.665780780743223,-46.6821276135092,sao paulo,SP,2
98492,4678,-23.665532196779964,-46.67940095905711,sao paulo,SP,1
98552,4679,-23.67501017124474,-46.679538766172286,sao paulo,SP,12
98633,4685,-23.67315273834499,-46.68668321804585,sao paulo,SP,7
98691,4686,-23.66428185651218,-46.69108104039464,sao paulo,SP,4
98758,4689,-23.67181032001268,-46.69295810713254,sao paulo,SP,4
98841,4690,-23.67374799140165,-46.69440052596791,sao paulo,SP,2
98847,4691,-23.67509989869582,-46.69232671357261,sao paulo,SP,5
98894,4692,-23.674461795765527,-46.68681964921501,sao paulo,SP,1
98896,4693,-23.680178204541587,-46.69191023495291,sao paulo,SP,4
98941,4696,-23.66897161033521,-46.70251155358061,sao paulo,SP,8
99042,4701,-23.64121685132117,-46.69870963243902,sao paulo,SP,1
99055,4702,-23.63570361948181,-46.69536425007211,sao paulo,SP,5
99097,4703,-23.620071352761272,-46.69346509838999,são paulo,SP,4
99126,4704,-23.622478837353597,-46.68981120330083,sao paulo,SP,11
99214,4705,-23.62112665860704,-46.69541190660167,sao paulo,SP,4
99339,4707,-23.62635880045008,-46.693214250216336,sao paulo,SP,9
99453,4708,-23.62880268351412,-46.69123743429186,são paulo,SP,3
99504,4709,-23.630494672773946,-46.691768677073135,são paulo,SP,9
99588,4710,-23.625255719401,-46.69674106647811,sao paulo,SP,10
99703,4711,-23.627917099919195,-46.70291843519532,são paulo,SP,7
99762,4713,-23.62628751373424,-46.70726773535694,são paulo,SP,4
99812,4714,-23.631758958364607,-46.69967548098564,são paulo,SP,2
99869,4715,-23.634371993697386,-46.69705973760974,são paulo,SP,9
99949,4716,-23.63539120245054,-46.69683581334274,são paulo,SP,11
100033,4717,-23.627971016648427,-46.71095884609617,sao paulo,SP,12
100142,4718,-23.632233590339897,-46.70564659325408,sao paulo,SP,6
100204,4719,-23.633015143776277,-46.70610495351717,sao paulo,SP,16
100334,4720,-23.63564553344107,-46.705813333891136,são paulo,SP,1
100357,4721,-23.642879059200038,-46.70028344521364,sao paulo,SP,2
100388,4722,-23.63943727552105,-46.70454713769652,sao paulo,SP,2
100407,4723,-23.64524193228113,-46.70359922952856,são paulo,SP,1
100417,4724,-23.646005832361936,-46.70615173022103,sao paulo,SP,2
100438,4726,-23.63580786663679,-46.71209825910773,sao paulo,SP,16
100675,4727,-23.645072322554213,-46.712876567528674,sao paulo,SP,4
100731,4728,-23.640077776848084,-46.71505610462239,sao paulo,SP,5
100803,4729,-23.637621164031383,-46.71906179516995,são paulo,SP,6
100879,4730,-23.641715958851808,-46.72018976432155,sao paulo,SP,1
100911,4733,-23.63665699295384,-46.69477973651988,são paulo,SP,1
100930,4734,-23.64666879464098,-46.70170205392939,sao paulo,SP,8
100994,4735,-23.65023919539498,-46.7026082396561,sao paulo,SP,7
101069,4736,-23.646694798776625,-46.69861348043737,sao paulo,SP,2
101112,4738,-23.64061866639731,-46.69656570788847,sao paulo,SP,6
101146,4739,-23.64445281409649,-46.70007520249481,sao paulo,SP,6
101213,4740,-23.64984651679265,-46.69441979516995,sao paulo,SP,2
101231,4741,-23.6548630181104,-46.699752898280366,sao paulo,SP,7
101295,4742,-23.650419321945925,-46.69840379822837,são paulo,SP,4
101344,4743,-23.652577048012027,-46.70547396932887,sao paulo,SP,1
101389,4744,-23.657560763806348,-46.707845720785976,são paulo,SP,1
101395,4745,-23.657862685268714,-46.70405184968499,sao paulo,SP,2
101419,4746,-23.66072976183469,-46.70779649423597,sao paulo,SP,7
101482,4747,-23.657594422076475,-46.6989063034577,sao paulo,SP,17
101608,4750,-23.644289462115523,-46.701457465029705,sao paulo,SP,9
101699,4751,-23.648882159834155,-46.708054418572566,sao paulo,SP,2
101718,4752,-23.653995233971955,-46.713496892867454,sao paulo,SP,5
101749,4753,-23.65677048182236,-46.71340468220902,sao paulo,SP,8
101825,4754,-23.65383348488079,-46.72035166610886,sao paulo,SP,4
101875,4755,-23.647535161809685,-46.7145727857349,sao paulo,SP,2
101917,4756,-23.64666482292688,-46.7203832596514,são paulo,SP,2
101942,4757,-23.65087350781812,-46.71841117084985,sao paulo,SP,6
102057,4760,-23.661894701775957,-46.71730168665694,sao paulo,SP,3
102074,4761,-23.662593167638065,-46.71798316763807,sao paulo,SP,2
102089,4762,-23.663284848721897,-46.7212299323967,sao paulo,SP,3
102113,4763,-23.66900465722205,-46.71802455259966,sao paulo,SP,10
102190,4764,-23.67351282875526,-46.71412404302038,sao paulo,SP,5
102299,4766,-23.67397186066712,-46.70915652080336,sao paulo,SP,1
102337,4768,-23.6721764074384,-46.71235296003805,são paulo,SP,1
102362,4770,-23.683209600611686,-46.714760984044055,são paulo,SP,3
102388,4772,-23.685012,-46.71462147835991,sao paulo,SP,4
102413,4773,-23.681542547319527,-46.70780575451552,sao paulo,SP,3
102449,4774,-23.68589526755725,-46.70593795115124,sao paulo,SP,1
102470,4775,-23.681597584511525,-46.70296154954124,sao paulo,SP,6
102526,4776,-23.689300411593344,-46.70065806950787,sao paulo,SP,7
102668,4777,-23.69407314668433,-46.696282121299774,sao paulo,SP,11
102771,4781,-23.69081489425242,-46.70642512406944,sao paulo,SP,4
102813,4782,-23.693985995008337,-46.70188324132953,sao paulo,SP,5
102848,4783,-23.695459617260106,-46.700388356367945,sao paulo,SP,3
102874,4784,-23.691415484044064,-46.7126615789716,sao paulo,SP,4
102917,4785,-23.694359383865077,-46.709580934358605,sao paulo,SP,5
102951,4787,-23.69800956174625,-46.70836982653356,são paulo,SP,3
102969,4788,-23.703081988343243,-46.70994655023373,sao paulo,SP,2
102992,4789,-23.708808000000005,-46.7109020111085,sao paulo,SP,1
103011,4794,-23.66336209576426,-46.682048105747576,sao paulo,SP,5
103067,4795,-23.68181716818632,-46.69358762072255,sao paulo,SP,4
103117,4802,-23.70709797825592,-46.70194689317968,sao paulo,SP,1
103150,4803,-23.71549172433745,-46.71210549212151,são paulo,SP,4
103181,4805,-23.71535119900167,-46.70368050721337,sao paulo,SP,9
103251,4806,-23.710817346932885,-46.702661155144575,sao paulo,SP,2
103273,4807,-23.714446914507526,-46.6972855464828,sao paulo,SP,3
103304,4809,-23.71992046378896,-46.693208556754605,sao paulo,SP,11
103387,4810,-23.71300796869756,-46.69256515971141,sao paulo,SP,6
103435,4811,-23.70965016443733,-46.69257464205786,sao paulo,SP,6
103489,4812,-23.7119191917883,-46.68725184540367,sao paulo,SP,9
103606,4813,-23.718405415488476,-46.68541965889548,sao paulo,SP,8
103669,4814,-23.72109091491828,-46.67226127339167,são paulo,SP,17
103823,4815,-23.70689244546711,-46.69166124271453,sao paulo,SP,17
103971,4816,-23.704596,-46.68698474999999,sao paulo,SP,5
104016,4820,-23.734658908426308,-46.68685840272085,sao paulo,SP,2
104027,4821,-23.724238064948917,-46.687786616711854,sao paulo,SP,10
104153,4822,-23.7418545745282,-46.68272014585374,sao paulo,SP,8
104251,4823,-23.725829378296496,-46.69231989286743,sao paulo,SP,11
104340,4824,-23.727665378296493,-46.6928097536788,sao paulo,SP,3
104392,4826,-23.722498320012686,-46.70598983458365,sao paulo,SP,5
104423,4827,-23.721403285590664,-46.70056068206479,sao paulo,SP,10
104471,4828,-23.724713252842072,-46.70587279239997,são paulo,SP,5
104503,4829,-23.73353564141036,-46.71168574493623,sao paulo,SP,11
104611,4830,-23.73212028656901,-46.699791939017445,sao paulo,SP,9
104722,4831,-23.7354855298344,-46.71254467929481,sao paulo,SP,8
104767,4832,-23.735536910352597,-46.71694436955392,sao paulo,SP,3
104799,4833,-23.744100100187264,-46.70674982003745,sao paulo,SP,10
104899,4835,-23.738264118501093,-46.70185720783062,sao paulo,SP,8
104969,4836,-23.742926224536884,-46.71005994546711,são paulo,SP,12
105059,4837,-23.74223679739165,-46.70405513849616,sao paulo,SP,2
105081,4840,-23.75343690793141,-46.68440911120355,sao paulo,SP,8
105138,4841,-23.74114011740434,-46.69050874493624,sao paulo,SP,14
105215,4842,-23.744225482112125,-46.68348560368173,são paulo,SP,11
105307,4843,-23.74028612323272,-46.69436740882336,sao paulo,SP,12
105422,4844,-23.74981810254469,-46.69876375197105,sao paulo,SP,25
105655,4845,-23.74699524118531,-46.69558713405275,são paulo,SP,9
105717,4846,-23.758889112062576,-46.67853726135576,sao paulo,SP,4
105770,4847,-23.754657436580302,-46.6971784679439,sao paulo,SP,6
105803,4848,-23.734427521784305,-46.6774605,sao paulo,SP,4
105865,4849,-23.740974,-46.67018849999998,são paulo,SP,13
106114,4850,-23.746252526227707,-46.677001782820696,são paulo,SP,3
106170,4851,-23.75344503818654,-46.66921268496448,sao paulo,SP,20
106351,4852,-23.76521721749255,-46.67316764965069,sao paulo,SP,10
106464,4853,-23.775063574971284,-46.67412326403895,sao paulo,SP,5
106513,4854,-23.56810218341981,-46.68548426098767,sao paulo,SP,9
106575,4855,-23.7716282231164,-46.68156962761963,sao paulo,SP,15
106692,4856,-23.77240945047477,-46.694141540597954,sao paulo,SP,9
106818,4857,-23.7836170269202,-46.68314048987244,sao paulo,SP,12
106920,4858,-23.7731727105142,-46.717809538432725,sao paulo,SP,7
107028,4859,-23.767481999999944,-46.70547199999996,sao paulo,SP,2
107066,4860,-23.754638787119863,-46.71328252706444,sao paulo,SP,6
107118,4862,-23.76273601806428,-46.700452175653766,sao paulo,SP,3
107130,4863,-23.760918233737417,-46.70711584138519,sao paulo,SP,16
107240,4864,-23.767630470713865,-46.72150166472386,sao paulo,SP,7
